ID,State,County,Region,BaySegment,Name,SubName,OtherName,cpntLongitude,cpntLatitude,YatesBar,AREA_AC,AREA_SQM,NOAACode,NOAAName,SiteType,DzKeyBar,SpatKeyBar,ReportRegion
MPXLF0,MD,SM,MIDDLE PATUXENT RIVER,PAXMH,LOWER FORREST,,LOWER FOREST,-76.592728,38.408106,Y,20.14,81485,368,PATUXENT RIVER NORTH OF BROOMES ISLAND,,,,PATUXENT RIVER
MPXLF1,MD,SM,MIDDLE PATUXENT RIVER,PAXMH,LOWER FORREST ADD 1,ADDITION 1,,-76.59479,38.415181,,202,817457,368,PATUXENT RIVER NORTH OF BROOMES ISLAND,,,,PATUXENT RIVER
MPXME0,MD,CA,MIDDLE PATUXENT RIVER,PAXMH,MEARS,,,-76.502312,38.376047,Y,309.8,1253730,168,PATUXENT RIVER SOUTH OF ST. LEONARD CREEK,,,,PATUXENT RIVER
MPXNE0,MD,SM,MIDDLE PATUXENT RIVER,PAXMH,NEALE,,,-76.521258,38.376644,Y,214.5,868062,268,PATUXENT RIVER SOUTH OF BROOMES ISLAND AND NORTH OF AREA 168,,,,PATUXENT RIVER
MPXNE1,MD,SM,MIDDLE PATUXENT RIVER,PAXMH,NEAL ADD 1,ADDITION 1,,-76.514097,38.369687,,96.07,388777,168,PATUXENT RIVER SOUTH OF ST. LEONARD CREEK,,,,PATUXENT RIVER
MPXPE0,MD,CA,MIDDLE PATUXENT RIVER,PAXMH,PETERSON,,JACK GORE,-76.521888,38.392466,Y,511.06,2068169,268,PATUXENT RIVER SOUTH OF BROOMES ISLAND AND NORTH OF AREA 168,,,,PATUXENT RIVER
MPXPW0,MD,CA,MIDDLE PATUXENT RIVER,PAXMH,PARKERS WHARF,,PARKERS,-76.573523,38.41195,Y,189.38,766404,368,PATUXENT RIVER NORTH OF BROOMES ISLAND,,,,PATUXENT RIVER
MPXPW1,MD,CA,MIDDLE PATUXENT RIVER,PAXMH,PARKERS WHARF ADD 1,ADDITION 1,,-76.572444,38.415934,,146.14,591397,368,PATUXENT RIVER NORTH OF BROOMES ISLAND,,,,PATUXENT RIVER
MPXUF0,MD,SM,MIDDLE PATUXENT RIVER,PAXMH,UPPER FORREST,,,-76.602251,38.416709,Y,39.5,159838,368,PATUXENT RIVER NORTH OF BROOMES ISLAND,,,,PATUXENT RIVER
MPXUF1,MD,SM,MIDDLE PATUXENT RIVER,PAXMH,UPPER FORREST ADD 1,ADDITION 1,,-76.607044,38.420061,,149.89,606588,368,PATUXENT RIVER NORTH OF BROOMES ISLAND,,,,PATUXENT RIVER
MTSBB0,MD,SO,MIDDLE TANGIER SOUND,TANMH,BUYBACK SITE - SOMERSET,,,-76.175167,38.116833,,,,129,CHESAPEAKE BAY SOUTH OF COVE POINT AND EAST OF SHIP CHANNEL,,,,TANGIER SOUND
MTSBC0,MD,SO,MIDDLE TANGIER SOUND,TANMH,BACK COVE,,,-75.993699,38.037402,,449.54,1819241,192,TANGIER SOUND SOUTH OF WENONA,,Yes,,TANGIER SOUND
MTSBH0,MD,SO,MIDDLE TANGIER SOUND,TANMH,BOGGS HILL,,TURTLE EGG ISLAND,-75.989296,38.120058,Y,115.4,466987,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSCH0,MD,SO,MIDDLE TANGIER SOUND,TANMH,COD HABOR,,,-75.974,37.810667,,,,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSCS0,MD,SO,MIDDLE TANGIER SOUND,TANMH,CHAIN SHOAL,,,-75.966526,38.114423,Y,673.4,2725150,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSDI0,MD,SO,MIDDLE TANGIER SOUND,TANMH,DEAL ISLAND,,,-75.961865,38.137867,,256.42,1037694,292,TANGIER SOUND NORTH OF WENONA,,,,TANGIER SOUND
MTSFC0,MD,SO,MIDDLE TANGIER SOUND,TANMH,FLAT CAP,,,-75.884418,38.033321,,653.16,2643227,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSFP0,MD,SO,MIDDLE TANGIER SOUND,TANMH,FISHING POINT,,,-76.002863,38.032623,,772.13,3124704,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSGY0,MD,SO,MIDDLE TANGIER SOUND,TANMH,GRAVE YARD,,,-75.978474,38.086438,,160.7,650328,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSHA0,MD,SO,MIDDLE TANGIER SOUND,TANMH,HARRIS,,,-75.892009,38.050234,Y,529.48,2142748,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSHA1,MD,SO,MIDDLE TANGIER SOUND,BIGMH,HARRIS ADD 1,ADDITION 1,,-75.865523,38.054354,,763.75,3090787,005,BIG ANNEMESSEX RIVER,,,,TANGIER SOUND
MTSHR0,MD,SO,MIDDLE TANGIER SOUND,TANMH,HUDDLE ROCK,,TURTLE EGG ISLAND,-75.990263,38.111947,Y,209.95,849643,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSHZ0,MD,SO,MIDDLE TANGIER SOUND,TANMH,HAZARDS,,,-75.88061,38.064309,,396.97,1606477,057,MANOKIN RIVER,,,,TANGIER SOUND
MTSLR0,MD,SO,MIDDLE TANGIER SOUND,TANMH,LONG ROCK,,"MUSSEL HOLE,GREAT ISLAND",-75.987943,38.096811,Y,229.07,927033,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSMH0,MD,SO,MIDDLE TANGIER SOUND,TANMH,MUSSEL HOLE,,LONG ROCK,-75.989002,38.071033,Y,1878.48,7601932,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSMH1,MD,SO,MIDDLE TANGIER SOUND,TANMH,MUSSEL HOLE ADD 1,ADDITION 1,,-75.976761,38.064999,,472.83,1913472,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSPA0,MD,SO,MIDDLE TANGIER SOUND,TANMH,PINEY ISLAND EAST ADDITION,ADDITION,,-75.900584,38.075332,,371.28,1502504,057,MANOKIN RIVER,,,,TANGIER SOUND
MTSPC0,MD,SO,MIDDLE TANGIER SOUND,TANMH,PUNGERS CREEK,,,-76.011282,38.12064,,990.34,4007748,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSPE0,MD,SO,MIDDLE TANGIER SOUND,TANMH,PINEY ISLAND EAST,,FLAT ROCK,-75.898896,38.061757,Y,948.49,3838404,192,TANGIER SOUND SOUTH OF WENONA,,Yes,Yes,TANGIER SOUND
MTSPE1,MD,SO,MIDDLE TANGIER SOUND,TANMH,PINEY ISLAND EAST ADD 1,ADDITION 1,,-75.913526,38.049258,,492.64,1993636,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSPW0,MD,SO,MIDDLE TANGIER SOUND,TANMH,PINEY ISLAND WEST,,PINEY ISLAND,-75.946622,38.073375,Y,1897.17,7677576,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSPW1,MD,SO,MIDDLE TANGIER SOUND,TANMH,PINEY ISLAND WEST ADD 1,ADDITION 1,,-75.923441,38.059108,,1326.16,5366776,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSSM0,MD,SO,MIDDLE TANGIER SOUND,TANMH,SOUTH MARSH,,,-76.002876,38.074637,,1138.7,4608145,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSTE0,MD,SO,MIDDLE TANGIER SOUND,TANMH,TURTLE EGG ISLAND,,,-75.99594,38.121106,Y,1586.05,6418520,192,TANGIER SOUND SOUTH OF WENONA,,,Yes,TANGIER SOUND
MTSTI0,MD,SO,MIDDLE TANGIER SOUND,TANMH,TERRAPIN SANDS INNER,,,-75.971027,38.023318,,304.8,1233482,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSTS0,MD,SO,MIDDLE TANGIER SOUND,TANMH,TERRAPIN SANDS,,,-75.972915,38.014544,,1060.82,4292969,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSTS1,MD,SO,MIDDLE TANGIER SOUND,TANMH,TERRAPIN SANDS ADD 1,ADDITION 1,,-75.949877,38.032806,,580.23,2348090,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
MTSWI0,MD,SO,MIDDLE TANGIER SOUND,TANMH,WINONA,,,-75.953602,38.124513,,209.62,848301,057,MANOKIN RIVER,,,,TANGIER SOUND
NWRBE0,MD,DO,NANTICOKE AND WICOMICO RIVERS,TANMH,BERTH HILL,,,-75.943333,38.223869,,130.11,526536,292,TANGIER SOUND NORTH OF WENONA,,,,NANTICOKE RIVER
NWRBH0,MD,SO,NANTICOKE AND WICOMICO RIVERS,TANMH,BIG HILL,,A HILL ROCK,-75.944543,38.20775,Y,13.32,53915,292,TANGIER SOUND NORTH OF WENONA,,,,WICOMICO RIVER EAST
NWRBS0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,BEAN SHOAL,,,-75.932361,38.293903,Y,9.14,36982,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRBU0,MD,SO,NANTICOKE AND WICOMICO RIVERS,WICMH,BUOY,,BUOY HILL,-75.875072,38.211196,Y,46.58,188505,098,MONIE BAY,,,,WICOMICO RIVER EAST
NWRCS0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,CEDAR SHOAL,,,-75.906158,38.305214,Y,38.11,154229,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRCT0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,CHERRY TREE,,,-75.910895,38.302946,Y,8.18,33090,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWREV0,MD,SO,NANTICOKE AND WICOMICO RIVERS,TANMH,EVANS,,"CRAB CREEK,EVANS SHOAL,WHITE SHOAL",-75.899355,38.20926,Y,327.18,1324047,096,WICOMICO RIVER (WICOMICO COUNTY),,,Yes,WICOMICO RIVER EAST
NWRFP0,MD,DO,NANTICOKE AND WICOMICO RIVERS,TANMH,FROG POINT,,,-75.952861,38.227147,Y,70.21,284129,292,TANGIER SOUND NORTH OF WENONA,,,,NANTICOKE RIVER
NWRFP1,MD,DO,NANTICOKE AND WICOMICO RIVERS,TANMH,FROG POINT ADD 1,ADDITION 1,,-75.96348,38.222614,,1214.04,4913029,292,TANGIER SOUND NORTH OF WENONA,,,,NANTICOKE RIVER
NWRGS0,MD,WI,NANTICOKE AND WICOMICO RIVERS,WICMH,GREAT SHOAL,,,-75.886145,38.217745,Y,435.05,1760590,096,WICOMICO RIVER (WICOMICO COUNTY),,,,WICOMICO RIVER EAST
NWRHH0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,HILLS AND HOLES,,HILL AND CHANNEL,-75.931389,38.258314,Y,9.27,37498,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRHN0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,HICKORY NUT,,JACKS CABIN,-75.899715,38.311169,Y,16.45,66583,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRHO0,MD,SO,NANTICOKE AND WICOMICO RIVERS,WICMH,HOLLAND,,,-75.851355,38.244175,Y,4.99,20180,096,WICOMICO RIVER (WICOMICO COUNTY),,,,WICOMICO RIVER EAST
NWRHP0,MD,SO,NANTICOKE AND WICOMICO RIVERS,TANMH,HALLS POINT,,BAR,-75.944171,38.197104,Y,648.23,2623290,292,TANGIER SOUND NORTH OF WENONA,,,,WICOMICO RIVER EAST
NWRHS0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,HILL SHOALS,,WILSON SHOAL,-75.917805,38.298277,,47.24,191168,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRIS0,MD,WI,NANTICOKE AND WICOMICO RIVERS,WICMH,INGRAM SHOAL,,,-75.873732,38.229982,Y,20.05,81125,096,WICOMICO RIVER (WICOMICO COUNTY),,,,WICOMICO RIVER EAST
NWRLG0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,LOWER GREENS COVE,,,-75.908625,38.335618,,50.06,202602,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRLN0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,LOWER NEWFOUNDLAND,,,-75.911853,38.320692,Y,5.78,23390,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRLS0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,LONG SHOAL,,,-75.912994,38.306233,Y,14.43,58393,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRMI0,MD,WI,NANTICOKE AND WICOMICO RIVERS,TANMH,MIDDLEGROUND,,"NANTICOKE ROCKS,RED DRUM,ROCKS",-75.921563,38.229144,Y,1121.7,4539366,062,NANTICOKE RIVER,,,Yes,NANTICOKE RIVER
NWRMV0,MD,SO,NANTICOKE AND WICOMICO RIVERS,WICMH,MOUNT VERNON WHARF,,,-75.805397,38.254025,Y,13.84,56020,096,WICOMICO RIVER (WICOMICO COUNTY),,,Yes,WICOMICO RIVER EAST
NWRNE0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,NEW,,,-75.932547,38.252905,Y,3.18,12889,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWROH0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,OUTER HOLE,,,-75.923839,38.295653,Y,29.15,117952,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWROL0,MD,,NANTICOKE AND WICOMICO RIVERS,,ORP LEASE,,,-75.912773,38.253041,,,,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWROW0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,OLD WOMANS PATCH,,,-75.903089,38.307386,Y,8.2,33164,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRRC0,MD,SO,NANTICOKE AND WICOMICO RIVERS,TANMH,ROCK CREEK,,,-75.9228,38.204553,Y,9.67,39135,292,TANGIER SOUND NORTH OF WENONA,,,,WICOMICO RIVER EAST
NWRRE0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,ROARING POINT EAST,,BOWNING POINT,-75.928169,38.264664,Y,35.62,144141,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRRW0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,ROARING POINT WEST,,,-75.929708,38.265853,Y,14.41,58317,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRSL0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,SAND LUMP,,,-75.896086,38.313525,Y,4.26,17253,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRSP0,MD,WI,NANTICOKE AND WICOMICO RIVERS,TANMH,STUMP POINT,,,-75.900671,38.220975,,147.85,598335,292,TANGIER SOUND NORTH OF WENONA,,,,NANTICOKE RIVER
NWRUN0,MD,DO,NANTICOKE AND WICOMICO RIVERS,NANMH,UPPER NEWFOUNDLAND,,,-75.908303,38.32468,Y,16.81,68026,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRUS0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,UPPER STAKE,,TYASKIN,-75.880501,38.337328,Y,57.78,233818,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
NWRWE0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,WETIPQUIN,,WETIPGUIN,-75.887202,38.332771,Y,23.95,96926,062,NANTICOKE RIVER,,,Yes,NANTICOKE RIVER
NWRWG0,MD,SO,NANTICOKE AND WICOMICO RIVERS,WICMH,WINGATE,,,-75.863365,38.236468,Y,40.86,165362,096,WICOMICO RIVER (WICOMICO COUNTY),,,,WICOMICO RIVER EAST
NWRWH0,MD,SO,NANTICOKE AND WICOMICO RIVERS,WICMH,WHITE HAVEN,,,-75.793591,38.2663,,4.53,18322,096,WICOMICO RIVER (WICOMICO COUNTY),,,,WICOMICO RIVER EAST
NWRWL0,MD,WI,NANTICOKE AND WICOMICO RIVERS,NANMH,WILSON SHOALS,,,-75.919136,38.291631,Y,185.46,750511,062,NANTICOKE RIVER,,Yes,,NANTICOKE RIVER
NWRWS0,MD,SO,NANTICOKE AND WICOMICO RIVERS,TANMH,WHITE SHOAL,,"CRAB CREEK,EVANS SHOAL,EVANS",-75.911904,38.206388,,75.69,306288,292,TANGIER SOUND NORTH OF WENONA,,,,WICOMICO RIVER EAST
OTH005,MD,,BIG ANNEMESSEX RIVER,,UNKNOWN BAR NOAA 005,,,,,,,,005,BIG ANNEMESSEX RIVER,,,,BIG ANNEMESSEX RIVER
OTH025,MD,,UPPER BAY,,UNKNOWN BAR NOAA 025,,,,,,,,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,
OTH027,MD,,MIDDLE BAY,,UNKNOWN BAR NOAA 027,,,,,,,,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,
OTH039,MD,,EASTERN BAY,,UNKNOWN BAR NOAA 039,,,,,,,,039,EASTERN BAY,,,,EASTERN BAY
OTH043,MD,DO,FISHING BAY,,UNKNOWN BAR NOAA 043,,,,,,,,043,FISHING BAY,,,,FISHING BAY
OTH047,MD,DO,HONGA RIVER,,UNKNOWN BAR NOAA 047,,,,,,,,047,HONGA RIVER,,,,HONGA RIVER
OTH053,MD,DO,LITTLE CHOPTANK RIVER,,UNKNOWN BAR NOAA 053,,,,,,,,053,LITTLE CHOPTANK RIVER,,,,LITTLE CHOPTANK RIVER
OTH055,MD,AA,MAGOTHY RIVER,,UNKNOWN BAR NOAA 055,,,,,,,,055,MAGOTHY RIVER,,,,MAGOTHY RIVER
OTH057,MD,SO,MANOKIN RIVER,,UNKNOWN BAR NOAA 057,,,,,,,,057,MANOKIN RIVER,,,,MANOKIN RIVER
OTH060,MD,,MILES RIVER,,UNKNOWN BAR NOAA 060,,,,,,,,060,MILES RIVER,,,,MILES RIVER
OTH062,MD,,NANTICOKE AND WICOMICO RIVERS,,UNKNOWN BAR NOAA 062,,,,,,,,062,NANTICOKE RIVER,,,,NANTICOKE RIVER
OTH072,MD,,POCOMOKE SOUND,,UNKNOWN BAR NOAA 072,,,,,,,,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
OTH078,MD,SM,ST. MARYS RIVER,,UNKNOWN BAR NOAA 078,,,,,,,,078,ST. MARY’S RIVER,,,,ST. MARYS RIVER
OTH082,MD,AA,SEVERN RIVER,,UNKNOWN BAR NOAA 082,,,,,,,,082,SEVERN RIVER,,,,SEVERN RIVER
OTH086,MD,SM,SMITH CREEK,,UNKNOWN BAR NOAA 086,,,,,,,,086,SMITH CREEK,,,,SMITH CREEK
OTH088,MD,AA,SOUTH RIVER,,UNKNOWN BAR NOAA 088,,,,,,,,088,SOUTH RIVER,,,,SOUTH RIVER
OTH094,MD,AA,SOUTH RIVER,,UNKNOWN BAR NOAA 094,,,,,,,,094,WEST RIVER AND RHODE RIVER,,,,SOUTH RIVER
OTH096,MD,,NANTICOKE AND WICOMICO RIVERS,,UNKNOWN BAR NOAA 096,,,,,,,,096,WICOMICO RIVER (WICOMICO COUNTY),,,,NANTICOKE RIVER
OTH098,MD,,NANTICOKE AND WICOMICO RIVERS,,UNKNOWN BAR NOAA 098,,,,,,,,098,MONIE BAY,,,,NANTICOKE RIVER
OTH099,MD,,WYE RIVER,,UNKNOWN BAR NOAA 099,,,,,,,,099,WYE RIVER,,,,WYE RIVER
OTH129,MD,,LOWER BAY,,UNKNOWN BAR NOAA 129,,,,,,,,129,CHESAPEAKE BAY SOUTH OF COVE POINT AND EAST OF SHIP CHANNEL,,,,
OTH131,MD,,CHESTER RIVER,,UNKNOWN BAR NOAA 131,,,,,,,,131,CHESTER RIVER BELOW QUEENSTOWN CREEK,,,,CHESTER RIVER
OTH137,MD,,CHOPTANK RIVER,,UNKNOWN BAR NOAA 137,,,,,,,,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
OTH168,MD,,LOWER PATUXENT RIVER,,UNKNOWN BAR NOAA 168,,,,,,,,168,PATUXENT RIVER SOUTH OF ST. LEONARD CREEK,,,,PATUXENT RIVER
OTH174,MD,,ST. CLEMENTS AND BRETON BAYS,,UNKNOWN BAR NOAA 174,,,,,,,,174,ST. CLEMENTS AND BRETON BAY,,,,BRETON/ST. CLEMENTS BAYS
OTH177,MD,,POTOMAC RIVER,,UNKNOWN BAR NOAA 177,,,,,,,,177,POTOMAC RIVER SOUTH OF A LINE BETWEEN PINEY POINT AND RAGGED POINT,,,,
OTH192,MD,,TANGIER SOUND,,UNKNOWN BAR NOAA 192,,,,,,,,192,TANGIER SOUND SOUTH OF WENONA,,,,TANGIER SOUND
OTH229,MD,,LOWER BAY,,UNKNOWN BAR NOAA 229,,,,,,,,229,CHESAPEAKE BAY SOUTH OF COVE POINT AND WEST OF SHIP CHANNEL,,,,
OTH231,MD,,CHESTER RIVER,,UNKNOWN BAR NOAA 231,,,,,,,,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
OTH237,MD,,CHOPTANK RIVER,,UNKNOWN BAR NOAA 237,,,,,,,,237,CHOPTANK RIVER SOUTH OF RTE 50 BRIDGE TO CASTLEHAVEN,,,,CHOPTANK RIVER
OTH268,MD,,PATUXENT RIVER,,UNKNOWN BAR NOAA 268,,,,,,,,268,PATUXENT RIVER SOUTH OF BROOMES ISLAND AND NORTH OF AREA 168,,,,PATUXENT RIVER
OTH274,MD,,WICOMICO RIVER,,UNKNOWN BAR NOAA 274,,,,,,,,274,WICOMICO RIVER (POTOMAC TRIBUTARY),,,,
OTH277,MD,,POTOMAC RIVER,,UNKNOWN BAR NOAA 277,,,,,,,,277,POTOMAC RIVER SOUTH OF COBB ISLAND TO AREA 177,,,,
OTH292,MD,,TANGIER SOUND,,UNKNOWN BAR NOAA 292,,,,,,,,292,TANGIER SOUND NORTH OF WENONA,,,,TANGIER SOUND
OTH331,MD,,CHESTER RIVER,,UNKNOWN BAR NOAA 331,,,,,,,,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
OTH337,MD,,CHOPTANK RIVER,,UNKNOWN BAR NOAA 337,,,,,,,,337,CHOPTANK RIVER NORTH OF RTE 50 BRIDGE,,,,CHOPTANK RIVER
OTH368,MD,,PATUXENT RIVER,,UNKNOWN BAR NOAA 368,,,,,,,,368,PATUXENT RIVER NORTH OF BROOMES ISLAND,,,,PATUXENT RIVER
OTH377,MD,,POTOMAC RIVER,,UNKNOWN BAR NOAA 377,,,,,,,,377,POTOMAC RIVER UPSTREAM OF COBB ISLAND,,,,
OTH437,MD,TA,HARRIS CREEK,,UNKNOWN BAR NOAA 437,,,,,,,,437,HARRIS CREEK,,,,HARRIS CREEK
OTH537,MD,TA,BROAD CREEK,,UNKNOWN BAR NOAA 537,,,,,,,,537,BROAD CREEK (CHOPTANK RIVER TRIBUTARY),,,,BROAD CREEK
OTH637,MD,TA,TRED AVON RIVER,,UNKNOWN BAR NOAA 637,,,,,,,,637,TRED AVON RIVER,,,,TRED AVON RIVER
OTHER0,MD,,,,UNKNOWN BAR,,,,,,,,000,UNKNOWN,,,,
PAXHI0,MD,,LOWER CALVERT SHORE,,HOG ISLAND,,,-76.394801,38.313176,,,,229,CHESAPEAKE BAY SOUTH OF COVE POINT AND WEST OF SHIP CHANNEL,,,,PATUXENT RIVER
PINBM0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,BIG MUDS,,POPLAR ISLAND NARROWS,-76.350896,38.766369,Y,194.72,787987,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
PINGH0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,GILBERTS HOLLOW,,,-76.3448,38.742609,,122.85,497172,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
PINHE0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,HELSINKI,,POPLAR ISLAND NARROWS,-76.35018,38.757529,Y,170.65,690592,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
PINMB0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,MINNIE BALL,,POPLAR ISLAND NARROWS,-76.361616,38.754292,Y,202.28,818602,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
PINPI0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,POPLAR ISLAND,,,-76.373083,38.76027,,227.82,921969,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
PINPN0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,POPLAR ISLAND NARROWS,,"CROSS FENCE,HOOK,MINNIE BALLS,NORTH POINT,SHELL HILL, COACHES ISLAND",-76.355613,38.773288,Y,554.12,2242425,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
PINPP0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,PUNCHES POINT,,POPLAR ISLAND NARROWS,-76.343074,38.76001,Y,208.15,842361,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
PINSH0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,SHELL HILL,,POPLAR ISLAND NARROWS,-76.350065,38.74932,Y,244.48,989379,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,Yes,MID-BAY EAST
PINSW0,MD,TA,POPLAR ISLAND NARROWS,CB4MH,SWASH,,POPLAR ISLAND NARROWS,-76.354353,38.780079,Y,170.99,691966,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
POSAH0,MD,SO,POCOMOKE SOUND,POCMH,APES HOLE,,,-75.806379,37.95074,,143.66,581374,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSBC0,MD,SO,POCOMOKE SOUND,TANMH,BROAD CREEK,,,-75.851996,37.922999,,668.32,2704578,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSBG0,MD,SO,POCOMOKE SOUND,POCMH,BACK OF THE GAP,,,-75.827762,37.930285,,226.44,916386,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSCG0,MD,SO,POCOMOKE SOUND,POCMH,COW GAP LEAD,,,-75.840175,37.92417,,218.37,883730,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSFR0,MD,SO,POCOMOKE SOUND,POCMH,FLAT ROCK,,,-75.786714,37.930765,,184.24,745583,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSGR0,MD,SO,POCOMOKE SOUND,POCMH,GRAVEL ROCK,,,-75.798639,37.925347,,178.51,722385,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSGU0,MD,SO,POCOMOKE SOUND,POCMH,GUNBY,,GUNBY SANDS,-75.768748,37.941672,Y,236.14,955643,072,POCOMOKE SOUND,,,Yes,POCOMOKE SOUND
POSKE0,MD,SO,POCOMOKE SOUND,POCMH,KITTS CREEK EAST,,,-75.701073,37.969746,Y,69.89,282827,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSKW0,MD,SO,POCOMOKE SOUND,POCMH,KITTS CREEK WEST,,,-75.710425,37.973669,Y,25.39,102738,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
POSLP0,MD,SO,POCOMOKE SOUND,POCMH,LONG POINT,,,-75.808615,37.945575,Y,77.66,314295,072,POCOMOKE SOUND,,,,POCOMOKE SOUND
